model_id,stage,group_id,group_name,parameter,source_value,solved_value,rule,route,fraction,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,40,diet_import,p,,37.420923840246175,Frozen exporter settings: normalize diet; deterministic defaults; LIM only where still missing.,,,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,10,Anchovy,external_loss,0.0,9.2679951182,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,9,Sardine,external_loss,0.0,2.3303875933000002,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,39,Benthic detritus,p,1751.6112896867576,1764.4055272972637,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,38,Pelagic detritus,p,5090.259743360343,5091.681325317066,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,39,Benthic detritus,q,1751.6112896867576,1764.4055272972637,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,38,Pelagic detritus,q,5090.259743360343,5091.681325317066,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,39,Benthic detritus,growth,-4340.9949724808885,-4328.200734870383,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,38,Pelagic detritus,growth,5090.259743360343,5091.681325317066,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SR,0.4,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,39,Benthic detritus,p,1751.6112896867576,1766.2079372059122,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,38,Pelagic detritus,p,5090.259743360343,5090.536621825788,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,36,Anchovy eggs,p,81.93913403799536,84.83538251243286,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,39,Benthic detritus,q,1751.6112896867576,1766.2079372059122,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,38,Pelagic detritus,q,5090.259743360343,5090.536621825788,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,36,Anchovy eggs,q,81.93913403799536,84.83538251243286,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,30,Chondrichthyans,M0,0.01111863866537926,0.01831681939037926,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,29,Catfish,M0,0.0986964358664111,0.2685819358664111,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,27,Medium sciaenids,M0,0.07797065965059131,0.10862011562559132,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,26,Medium demersal fish,M0,0.0702195877127324,0.1450033124627324,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,23,Benthic elasmobranchs,M0,0.02098836399473636,0.04124418234473636,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,22,Small demersal fish,M0,3.2426595415784147,3.2523291567284147,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,21,Flatfish,M0,3.451325833853003e-05,0.00206362683583853,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,20,Large hake,M0,0.006700170035899526,0.02986755147589952,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,19,Medium hake,M0,0.44286476478316994,0.4672027647831699,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,18,Small hake,M0,0.628031663830784,1.210989047030784,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,17,Other large pelagic fish,M0,0.3416564469598926,0.5085659537098925,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,16,Chub mackerel,M0,5.522509613684951,5.893836700984951,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,15,Horse mackerel,M0,6.695953029518151,7.569214502368151,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,14,Other small pelagic fish,M0,1.0995008229018595,1.9443975804018594,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,13,Other cephalopods,M0,0.38835856631069415,0.4060939885794442,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,12,Jumbo squid,M0,0.6834706928629479,0.7362023426879479,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,10,Anchovy,M0,21.594902660465323,33.17989655821532,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,9,Sardine,M0,0.45094358787714506,3.363928079502145,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,30,Chondrichthyans,EE,0.564231276512146,0.28211562185604333,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,29,Catfish,EE,0.8212506771087646,0.5135706902129704,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,27,Medium sciaenids,EE,0.7098218202590942,0.595755793567385,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,26,Medium demersal fish,EE,0.8201572895050049,0.6286251515640555,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,23,Benthic elasmobranchs,EE,0.6587257981300354,0.32936290722758665,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,22,Small demersal fish,EE,0.7304298281669617,0.7296259695490211,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,21,Flatfish,EE,0.9954587817192078,0.7284701484941711,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,20,Large hake,EE,0.8738672733306885,0.4377343132478497,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
13_2_Northern_Humboldt_Current_(1995-1998),routing_scenario,19,Medium hake,EE,0.14074458181858063,0.09352348853982706,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.5,
